 Destination Port,Destination IP, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,62.234.70.29,1278248,3,6,26,11601,20,0,8.666666667,10.26320288,7215,0,1933.5,2684.046479,9096.04396,7.040887214,159781,445320.5484,1261806,7,16119,8059.5,11329.97195,16071,48,1278241,255648.2,562502.2387,1261806,46,0,0,0,0,72,132,2.346962405,4.69392481,0,7215,1162.7,2234.397361,4992531.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,118.0.208.187,81222891,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,143.5925249,0.172365202,6247914.692,19400000,70200000,3,81000000,11600000,26200000,70200000,3,252761,50552.2,112351.7859,251532,17,0,0,0,0,172,132,0.098494401,0.073870801,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2176,0,2176,2176,40500000,42000000,70200000,10800000,DDoS
80,247.232.54.112,1280240,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,9081.890895,5.467724802,213373.3333,514360.9101,1263226,60,16514,8257,11415.53188,16329,185,1280180,426726.6667,724474.8883,1263226,383,0,0,0,0,72,92,2.343310629,3.124414172,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,201.6.160.64,81216891,8,5,56,11607,20,0,7,5.656854249,10220,0,2321.4,4455.182578,143.603133,0.160065226,6768074.25,20200000,70200000,2,81000000,11600000,26200000,70200000,4,237240,59310,117917.9305,236186,2,0,0,0,0,172,112,0.098501677,0.061563548,0,10220,833.5,2726.136143,7431818.269,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3127,0,3127,3127,40500000,42100000,70200000,10700000,DDoS
80,205.241.187.28,1280433,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,9080.52198,5.46690065,213405.5,514469.1339,1263478,44,16602,8301,11436.74508,16388,214,1280389,426796.3333,724634.7425,1263478,188,0,0,0,0,72,92,2.342957421,3.123943229,0,10135,1453.375,3544.652026,12600000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,26.159.104.170,81212465,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,143.6109592,0.17238733,6247112.692,19500000,70200000,2,81000000,11600000,26200000,70200000,74,237139,47427.8,105501.7974,236154,2,0,0,0,0,172,132,0.098507046,0.073880284,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,729,0,729,729,40500000,42100000,70200000,10700000,DDoS
80,163.242.61.117,1800679,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,6457.008717,4.9981146,225084.875,629767.4541,1783616,14,16656,8328,11537.15424,16486,170,1800588,360117.6,795792.394,1783616,14,0,0,0,0,72,132,1.6660382,3.3320764,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,57.138.198.228,80783795,8,7,56,11607,20,0,7,5.656854249,4380,0,1658.142857,1942.877285,144.3730144,0.185680804,5770271.071,18800000,70200000,3,80500000,11500000,26200000,70200000,3,304749,50791.5,123811.7205,303520,3,0,0,0,0,172,152,0.099029762,0.086651042,0,4380,729.3125,1491.866872,2225666.763,0,0,0,0,1,0,0,0,0,777.9333333,7,1658.142857,172,0,0,0,0,0,0,8,56,7,11607,256,229,6,20,931,0,931,931,40200000,42400000,70200000,10200000,DDoS
80,192.63.241.178,1825295,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6373.216384,4.382853183,260756.4286,688928.482,1823099,48,1764,882,818.8296526,1461,303,1825247,456311.75,911191.8142,1823099,166,0,0,0,0,72,112,1.643569943,2.739283239,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,201.237.7.223,80741284,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,144.4490281,0.161008091,6728440.333,20300000,70500000,3,80700000,10100000,24700000,70500000,3,85306,28435.33333,25385.41413,49335,186,0,0,0,0,192,92,0.11146714,0.049540951,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,2998,0,2998,2998,40300000,42600000,70500000,10200000,DDoS
80,146.101.125.128,1823067,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6381.005196,4.936735732,227883.375,643688.6187,1820931,35,1533,766.5,1016.112445,1485,48,1823032,364606.4,814110.446,1820931,49,0,0,0,0,72,132,1.645578577,3.291157154,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,9.18.3.116,80930436,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1973.024455,144.1114193,0.185344362,5780745.429,18800000,70500000,4,80700000,10100000,24700000,70500000,4,269459,53891.8,101502.2948,233337,15,0,0,0,0,192,132,0.111206617,0.074137745,0,4380,729.3125,1491.866872,2225666.763,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,4011,0,4011,4011,40300000,42600000,70500000,10200000,DDoS
80,95.8.99.166,1825916,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6371.048832,3.83369224,304319.3333,744287.2959,1823589,75,1875,937.5,968.0291834,1622,253,1825841,608613.6667,1052199.793,1823589,345,0,0,0,0,72,92,1.64301096,2.19068128,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,127.38.14.246,80922098,9,6,62,11601,20,0,6.888888889,5.30199124,5840,0,1933.5,2201.078258,144.1262682,0.185363459,5780149.857,18800000,70500000,60,80700000,10100000,24700000,70500000,210,269568,53913.6,101457.2289,233288,60,0,0,0,0,192,132,0.111218075,0.074145384,0,5840,729.3125,1594.67032,2542973.429,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,1888,0,1888,1888,40300000,42600000,70500000,10200000,DDoS
80,15.29.88.254,1825334,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6373.080214,4.382759539,260762,689175.5695,1823665,4,1378,689,752.3616152,1221,157,1825311,456327.75,911558.3932,1823665,4,0,0,0,0,72,112,1.643534827,2.739224712,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,241.35.3.90,80923015,9,4,62,11601,20,0,6.888888889,5.30199124,7215,0,2900.25,3540.00286,144.124635,0.160646511,6743584.583,20300000,70500000,25,80700000,10100000,24700000,70500000,25,271564,90521.33333,126809.7969,235486,160,0,0,0,0,192,92,0.111216815,0.049429696,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,918,0,918,918,40300000,42600000,70500000,10200000,DDoS
80,41.31.99.121,1839071,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6325.476287,3.806269578,306511.8333,750448.3105,1838358,4,477,238.5,331.6330804,473,4,1839025,613008.3333,1061183.95,1838358,186,0,0,0,0,72,92,1.631258391,2.175011188,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,24.203.11.229,81158834,9,6,62,11601,20,0,6.888888889,5.30199124,5840,0,1933.5,2189.772933,143.7058595,0.184822764,5797059.571,18800000,70500000,1,80700000,10100000,24700000,70500000,1,535810,107162,219964.6395,499668,14,0,0,0,0,192,132,0.110893658,0.073929105,0,5840,729.3125,1589.473738,2526426.763,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,986,0,986,986,40300000,42700000,70500000,10100000,DDoS
80,86.130.112.112,1839210,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6324.998233,3.805981916,306535,750442.3428,1838369,65,591,295.5,219.9102089,451,140,1839145,613048.3333,1061158.85,1838369,160,0,0,0,0,72,92,1.631135107,2.174846809,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,79.191.220.74,81158037,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,143.7072708,0.160181302,6763169.75,20300000,70500000,0,80700000,10100000,24700000,70500000,0,536001,178667,278750.6935,499878,185,0,0,0,0,192,92,0.110894747,0.049286554,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,2010,0,2010,2010,40300000,42700000,70500000,10100000,DDoS
80,107.222.74.15,1839211,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,6324.994794,4.349691253,262744.4286,694775.0035,1838346,2,593,296.5,309.0056634,515,78,1839153,459788.25,919038.5362,1838346,2,0,0,0,0,72,112,1.63113422,2.718557033,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,151.2.72.118,81159493,9,5,62,11601,20,0,6.888888889,5.30199124,8760,0,2320.2,3668.897,143.7046927,0.172499845,6243037.923,19500000,70500000,1,80700000,10100000,24700000,70500000,1,522739,130684.75,243449.1426,495377,187,0,0,0,0,192,112,0.110892758,0.061607088,0,8760,777.9333333,2262.786603,5120203.21,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,1009,0,1009,1009,40300000,42700000,70500000,10100000,DDoS
80,250.83.150.147,1839311,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6324.650915,4.349454769,262758.7143,694852.4809,1838536,3,520,260,248.901587,436,84,1839250,459812.5,919149.0251,1838536,3,0,0,0,0,72,112,1.631045538,2.71840923,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,58.111.193.13,81157318,9,5,62,11601,20,0,6.888888889,5.30199124,4380,0,2320.2,2207.341206,143.7085439,0.172504468,6242870.615,19500000,70500000,1,80700000,10100000,24700000,70500000,1,522550,130637.5,243516.9888,495430,187,0,0,0,0,192,112,0.11089573,0.061608739,0,4380,777.9333333,1632.89937,2666360.352,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,1014,0,1014,1014,40300000,42700000,70500000,10100000,DDoS
80,200.192.48.233,1839274,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6324.778146,3.805849482,306545.6667,750493.456,1838484,46,521,260.5,226.9812768,421,100,1839228,613076,1061234.474,1838484,185,0,0,0,0,72,92,1.631078349,2.174771133,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,99.11.217.165,82135765,8,4,56,11601,20,0,7,5.656854249,5840,0,2900.25,3345.636997,141.9235579,0.146099571,7466887.727,21100000,70500000,1,80700000,11500000,26300000,70500000,1,1484997,494999,845981.4373,1471826,155,0,0,0,0,172,92,0.097399714,0.048699857,0,5840,897.1538462,2174.910107,4730233.974,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,2000,0,2000,2000,40300000,42700000,70500000,10100000,DDoS
80,107.8.96.231,1823586,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,6375.898916,3.838590557,303931,739762.0349,1813945,42,9433,4716.5,6602.256016,9385,48,1823537,607845.6667,1044522.924,1813945,166,0,0,0,0,72,92,1.645110239,2.193480318,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,63.241.240.25,82145776,8,4,56,11601,20,0,7,5.656854249,7215,0,2900.25,3540.00286,141.9062619,0.146081766,7467797.818,21100000,70500000,1,80700000,11500000,26300000,70500000,1,1497007,499002.3333,852870.3495,1483784,159,0,0,0,0,172,92,0.097387844,0.048693922,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1002,0,1002,1002,40300000,42700000,70500000,10100000,DDoS
80,170.169.140.155,1808842,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6431.186361,3.869879182,301473.6667,738155.3991,1808227,4,579,289.5,403.7579721,575,4,1808825,602941.6667,1043807.759,1808227,5,0,0,0,0,72,92,1.65851965,2.211359533,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,154.163.20.136,1809355,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6429.36295,4.421465108,258479.2857,683494.9231,1808500,3,613,306.5,429.2138162,610,3,1809343,452335.75,904109.5398,1808500,4,0,0,0,0,72,112,1.658049415,2.763415692,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,53.214.179.229,82229698,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,141.8344015,0.17025479,6325361.385,19500000,70500000,2,80700000,11500000,26300000,70500000,5,1569938,313987.6,701575.592,1569004,2,0,0,0,0,172,132,0.097288452,0.072966339,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1991,0,1991,1991,40300000,42700000,70500000,10100000,DDoS
80,26.27.136.255,1809357,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6429.355843,4.42146022,258479.5714,683506.2594,1808526,4,594,297,414.3645738,590,4,1809343,452335.75,904126.871,1808526,4,0,0,0,0,72,112,1.658047583,2.763412638,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,154.124.235.237,82229617,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,141.9075076,0.170254958,6325355.154,19500000,70500000,1,80700000,10100000,24700000,70500000,1,1569835,392458.75,784234.9116,1568811,6,0,0,0,0,192,112,0.109449616,0.060805342,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1997,0,1997,1997,40300000,42700000,70500000,10100000,DDoS
80,47.178.182.221,1809507,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,6428.822878,4.421093701,258501,683537.8118,1808619,3,662,331,349.3107499,578,84,1809462,452365.5,904169.0461,1808619,3,0,0,0,0,72,112,1.657910138,2.763183563,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,7.111.205.107,1809606,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,6428.47117,4.420851832,258515.1429,683572.5827,1808712,2,627,313.5,341.5325753,555,72,1809562,452390.5,904214.3759,1808712,2,0,0,0,0,72,112,1.657819437,2.763032395,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,221.165.71.139,1556598,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,7473.348931,5.139413002,222371.1429,587911.9384,1555630,3,694,347,486.4894655,691,3,1556554,389138.5,777661.0598,1555630,7,0,0,0,0,72,112,1.927279876,3.212133126,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,134.96.58.130,82270568,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,141.8368717,0.170170212,6328505.231,19500000,70500000,1,80600000,10100000,24700000,70500000,1,1641590,410397.5,819984.4507,1640374,5,0,0,0,0,192,112,0.109395136,0.060775076,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,990,0,990,990,40300000,42700000,70500000,10100000,DDoS
80,150.180.150.22,621387,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,18721.02249,12.87442447,88769.57143,234547.8459,620674,5,469,234.5,263.7508294,421,48,621358,155339.5,310223.0638,620674,5,0,0,0,0,72,112,4.827909177,8.046515296,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,162.20.139.99,82265874,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,141.7720305,0.158024213,6855489.5,20300000,70500000,1,80600000,11500000,26300000,70500000,1,1628290,407072.5,813351.7789,1627100,5,0,0,0,0,172,112,0.09724567,0.060778543,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,13,0,13,13,40300000,42700000,70500000,10100000,DDoS
80,121.6.39.236,621300,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,18723.64397,12.87622727,88757.14286,234472.653,620491,4,570,285,377.5950212,552,18,621236,155309,310121.4149,620491,4,0,0,0,0,72,112,4.828585225,8.047642041,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,34.173.225.143,82265112,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,141.7733437,0.158025677,6855426,20300000,70500000,1,80600000,11500000,26300000,70500000,1,1628482,407120.5,813436.4501,1627275,5,0,0,0,0,172,112,0.09724657,0.060779106,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,6,0,6,6,40300000,42700000,70500000,10100000,DDoS
80,203.156.60.79,611670,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,19018.42497,13.0789478,87381.42857,230852.2551,610905,4,515,257.5,338.7041482,497,18,611647,152911.75,305328.9221,610905,4,0,0,0,0,72,112,4.904605424,8.174342374,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,80.98.221.150,82261992,9,5,62,11607,20,0,6.888888889,5.30199124,7215,0,2321.4,3327.769794,141.8516585,0.170187953,6327845.538,19500000,70500000,4,80600000,10100000,24700000,70500000,56,1628128,407032,813333.4348,1627032,4,0,0,0,0,192,112,0.109406541,0.060781412,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,996,0,996,996,40300000,42700000,70500000,10100000,DDoS
80,52.252.10.210,142251,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,81777.98399,63.26844802,17781.375,49963.96151,141435,2,658,329,439.8204179,640,18,142184,28436.8,63168.47724,141435,2,0,0,0,0,72,132,21.08948267,42.17896535,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,32.226.167.123,82235039,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,141.8251896,0.145923199,7475912.636,21100000,70600000,5,80700000,11500000,26300000,70600000,18,1581697,527232.3333,912407.8139,1580790,5,0,0,0,0,172,92,0.097282133,0.048641066,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,903,0,903,903,40300000,42800000,70600000,10100000,DDoS
80,193.186.123.250,102769,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,113195.6135,87.57504695,12846.125,36030.17154,102015,3,632,316,442.648845,629,3,102712,20542.4,45545.32782,102015,3,0,0,0,0,72,132,29.19168232,58.38336463,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,225.108.214.96,82221215,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,141.8490349,0.158110045,6851767.917,20300000,70600000,0,80600000,11500000,26300000,70600000,0,1581586,395396.5,790109.7447,1580561,4,0,0,0,0,172,112,0.097298489,0.060811556,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4,0,4,4,40300000,42800000,70600000,10100000,DDoS
80,28.222.43.130,102867,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,113087.7735,77.77032479,14695.28571,38516.57468,102042,4,595,297.5,337.2899346,536,59,102779,25694.75,50898.65754,102042,4,0,0,0,0,72,112,29.1638718,48.60645299,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,20.200.177.233,82220549,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,141.8501839,0.145948916,7474595.364,21200000,70800000,1,80800000,11500000,26400000,70800000,1,1394704,464901.3333,804530.4824,1393893,6,0,0,0,0,172,92,0.097299277,0.048649639,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,5,0,5,5,40400000,42900000,70800000,10100000,DDoS
80,164.140.102.208,102741,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,113226.4627,77.86570113,14677.28571,38458.96518,101893,4,645,322.5,359.9173516,577,68,102697,25674.25,50813.12672,101893,4,0,0,0,0,72,112,29.19963792,48.66606321,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,240.53.131.147,82219486,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,141.8520179,0.145950803,7474498.727,21200000,70800000,1,80800000,11500000,26400000,70800000,1,1394658,464886,804462.3612,1393799,18,0,0,0,0,172,92,0.097300535,0.048650268,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,5,0,5,5,40400000,42900000,70800000,10100000,DDoS
